"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"9e76dada064c2c60","indeed","https://www.indeed.com/viewjob?jk=9e76dada064c2c60","https://jobs.marriott.com/jobs/24134298?lang=en-us&utm_medium=jobboard&utm_source=indeed","Guest Services Manager","Marriott International","New York, NY, US","fulltime","2024-08-01","direct_data","yearly",79000.0,105000.0,"USD",True,"","","Restaurants Travel And Leisure","","","**Job Number** 24134298  

**Job Category** Rooms & Guest Services Operations  

**Location** The Times Square EDITION, 701 7th Avenue, New York, New York, United States VIEW ON MAP  

**Schedule** Full-Time  

**Located Remotely?** N  

**Relocation?** N  

**Position Type** Management  

**JOB SUMMARY**

  



Serves as the property Manager on Duty and oversees all property operations, ensuring that the highest levels of hospitality and service are provided. Represents property management in resolving any guest related situation. Manages the flow of questions and directs guests within the lobby. Serves as Guest Relations Manager and handles the tracking of service issues.

  



**CANDIDATE PROFILE**

  



**Education and Experience**


* High school diploma or GED; 2 years experience in the guest services, front desk, or related professional area.


OR


* 2-year degree from an accredited university in Hotel and Restaurant Management, Hospitality, Business Administration, or related major; no work experience required.

  



**CORE WORK ACTIVITIES**

  



**Leading Guest Services Teams**


* Utilizes interpersonal and communication skills to lead, influence, and encourage others; advocates sound financial/business decision making; demonstrates honesty/integrity; leads by example.


* Encourages and builds mutual trust, respect, and cooperation among team members.


* Serves as a role model to demonstrate appropriate behaviors.


* Supervises and manages employees. Manages all day-to-day operations. Understands employee positions well enough to perform duties in employees' absence.


* Celebrates successes and publicly recognizes the contributions of team members.


* Establishes and maintains open, collaborative relationships with employees and ensures employees do the same within the team.

  



**Maintaining Guest Services and Front Desk Goals**


* Develops specific goals and plans to prioritize, organize, and accomplish your work.


* Handles complaints, settling disputes, and resolving grievances and conflicts, or otherwise negotiating with others.


* Maintains a strong working relationship with all departments to support property operations and goals and to expedite the resolution of any problems that may arise through the general operation of the property.


* Intervenes in any guest/employee situation as needed to insure the integrity of the property is maintained, guest satisfaction is achieved, and employee well being is preserved.


* Ensures that regular on-going communication is happening with employees to create awareness of business objectives and communicate expectations, recognizes performance, and produces desired results.


* Comprehends budgets, operating statements and payroll progress reports as needed to assist in the financial management areas of department.

  



**Ensuring Exceptional Customer Service**


* Provides services that are above and beyond for customer satisfaction and retention.


* Improves service by communicating and assisting individuals to understand guest needs, providing guidance, feedback, and individual coaching when needed.


* Manages day-to-day operations, ensuring the quality, standards and meeting the expectations of the customers on a daily basis.


* Serves as a leader in displaying outstanding hospitality skills.


* Sets a positive example for guest relations.


* Responds to and handles guest problems and complaints.


* Empowers employees to provide excellent customer service.


* Observes service behaviors of employees and provides feedback to individuals.


* Strives to improve service performance.


* Provides immediate assistance to guests as requested.


* Ensures employees understand customer service expectations and parameters.


* Participates in the development and implementation of corrective action plans to improve guest satisfaction.

  


**Implementing Projects and Policies**


* Implements the customer recognition/service program, communicating and ensuring the process.


* Ensures property policies are administered fairly and consistently, disciplinary procedures and documentation are completed according to Standard and Local Operating Procedures (SOPs and LSOPS) and support the Peer Review Process.


* Manages payroll administration.

  



**Conducting Human Resource Activities**


* Identifies the developmental needs of others and coaching, mentoring, or otherwise helping others to improve their knowledge or skills.


* Provides guidance and direction to subordinates, including setting performance standards and monitoring performance.


* Participates in employee progressive discipline procedures.


* Uses all available on the job training tools for employees.


* Solicits employee feedback, utilizes an “open door” policy and reviews employee satisfaction results to identify and address employee problems or concerns.


* Supervises on-going training initiatives and conducts training when appropriate.


* Participates in the employee performance appraisal process, providing feedback as needed.

  



**Additional Responsibilities**


* Provides information to supervisors, co-workers, and subordinates by telephone, in written form, e-mail, or in person.


* Analyzes information and evaluating results to choose the best solution and solve problems.


* Informs and/or updates the executives, the peers and the subordinates on relevant information in a timely manner.


* Maintains high visibility in public areas during peak times.


* Understands and can implement all emergency plans including accident, death, elevator, thefts, vicious crimes, bombs, fire, etc.


* Performs Front Desk duties in high demand times.

  



The salary range for this position is $79,000 to $105,000 annually. Marriott offers a bonus program, comprehensive health care benefits, 401(k) plan with up to 5% company match, employee stock purchase plan at 15% discount, accrued paid time off (including sick leave where applicable), life insurance, group disability insurance, travel discounts, adoption assistance, paid parental leave, health savings account (except for positions based out of or performed in Hawaii), flexible spending accounts, tuition assistance, pre-tax commuter benefits, other life and work wellness benefits, and may include other incentives such as stock awards and deferred compensation plans. Benefits and incentive compensation may be subject to generally applicable eligibility, waiting period, contribution, and other requirements and conditions.  

  

The compensation and benefits information is provided as of the date of this posting. Marriott reserves the right to modify compensation and benefits at any time, with or without notice, subject to applicable law.

  

*Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.*

  

EDITION Hotels combine the visionary genius of boutique hotelier Ian Schrager, the service delivery of a world-class luxury hotel, and the global reach of Marriott International to create an entirely new experience in the world of hospitality. EDITION delivers the best of both worlds in a delicate balancing act – polish with personality, perfectionism with individualism, and comfort with charisma and charm. The brand targets sophisticated, knowledgeable consumers who understand quality, originality, design, and service excellence, but who want it without limitations – breaking the bounds of convention and demanding an attitude and a feeling wrapped in a package that showcases the exceptional.

  

But to create this magical experience, we need you. We are looking for outgoing, authentically amazing people who are looking for a place to work that inspires them, challenges them and makes them proud to come to work. A place where service comes from the heart, not from a handbook. A place that delivers a never-ending theatrical performance that continuously delights and enchants each and every one of our guests.
  

We invite you to join us today. In joining EDITION, you join a portfolio of brands with Marriott International. **Be** where you can do your best work, **begin** your purpose, **belong** to an amazing global team, and **become** the best version of you.","https://www.indeed.com/cmp/Marriott-International","https://www.marriott.com","Global Headquarters

7750 Wisconsin Avenue
Bethesda, MD 20817","10,000+","more than $10B (USD)","With more than 8,300 hotels and 30+ hotel brands worldwide, the career opportunities with Marriott are endless. Experience our story.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/35c575587ce04e0f016b7d1b7f3215cf","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/af5496b3763849e40430890f35da215b","Anthony Capuano","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3d209db6b22c8f32fb7dd8f543021363"
"597fe134522caa29","indeed","https://www.indeed.com/viewjob?jk=597fe134522caa29","http://www.indeed.com/job/customer-service-representative-597fe134522caa29","Customer Service Representative","DH2 Chauffeured Transportation","Jamaica, NY, US","fulltime","2024-08-01","direct_data","hourly",19.0,20.0,"USD",False,"","","Transport And Freight","","","At DH2 Chauffeured Transportation, we are committed to providing our clients with the highest standards of professionalism and exceptional service. As an MWBE Certified company, we prioritize diversity and inclusion, ensuring our team and partnerships reflect the communities we serve.

**Responsibilities:**

* Serve as the primary point of contact for clients, handling incoming calls, emails, and inquiries with a ""client-first"" focus
* Demonstrate unsurpassed attention to detail, anticipating and addressing client needs with proactive solutions
* Utilize impactful technology to enhance the client experience and reduce risks associated with travel
* Troubleshoot daily situations and develop strategic solutions to ensure seamless service delivery
* Actively promote and upsell transportation services, leveraging strong sales skills and excellent follow-through
* Collaborate with the growing team, adapting to wear multiple hats as the company expands
* Maintain a deep understanding of the Tri-State area, including airports (JFK, LGA, EWR) and all boroughs

**Qualifications:**

* Bilingual in English and Spanish, with excellent oral and written communication skills
* Minimum 1-2 years of experience in operations, preferably in the transportation industry
* Demonstrated ability to multitask, prioritize, and manage incoming calls effectively
* Proven track record of delivering exceptional customer service and sales performance
* Knowledgeable of the local Tri-State area, including airport and borough geography
* Hospitality experience is a valuable asset
* Reliable, dependable, and team player

**Compensation and Benefits:**

* Paid training to ensure your success in the role
* Starting salary of $18.00 per hour, with the potential for increases based on experience
* Weekly direct deposit pay
* Full-time schedule
* Monday - Friday from 8 am to 5 pm (1 hour lunch break)
* Opportunities for advancement within the company

Join our team of dedicated professionals as we continue to delight our clients with every aspect of our service, everywhere in the world. Apply now to be a part of DH2's commitment to excellence and client satisfaction.

Job Type: Full-time

Pay: $19.06 - $20.16 per hour

Expected hours: 40 per week

Benefits:

* 401(k)
* 401(k) matching
* Health insurance
* On-the-job training
* Paid time off
* Professional development assistance

Shift:

* 8 hour shift
* Day shift
* Morning shift

Education:

* High school or equivalent (Required)

Experience:

* Customer service: 2 years (Required)

Language:

* English (Required)
* Spanish (Required)

Shift availability:

* Day Shift (Required)

Ability to Commute:

* Jamaica, NY 11430 (Required)

Ability to Relocate:

* Jamaica, NY 11430: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Dh2-Chauffeured-Transportation","","","","","","","","",""
"6765c2c71de0dee5","indeed","https://www.indeed.com/viewjob?jk=6765c2c71de0dee5","http://www.indeed.com/job/assistant-financial-secretary-treasurerrecording-secretary-6765c2c71de0dee5","Assistant to the Financial Secretary Treasurer/Recording Secretary","SMART Local Union 28","New York, NY, US","fulltime","2024-08-01","","yearly","","","USD",False,"","","","","","**Job Title**: Assistant to the Financial Secretary/Recording Secretary

Local 28 is a 105-year-old NYC Building Trade Construction Union specializing in a variety of sheet metal design, fabrication, and installations. We have over 2,700 active members working throughout the boroughs of New York City and Nassau and Suffolk counties.

**Job Description**: The position’s main responsibility will be to assist the Financial Secretary Treasurer/Recording Secretary in completing the everyday tasks associated with his position.

**Responsibilities**

· Writing, editing, and coordinating membership mailings in a timely manner.

· Correspond with SMART International and Local union officers, union staff, and union members regarding general membership elections, contract negotiations, member trials, membership verification letters, Investigation letters, and membership union record requests.

· Assist the office staff and others with any questions or concerns when the FST/RS is unavailable.

· Work with the NYC and NY State Comptroller’s offices to update prevailing wage rates.

· Update and maintain the union shop list for members and Officials.

· Maintain and archive membership meeting minutes and Executive Board meeting minutes.

· Communicate wage update information to contractors and the membership.

· Assist in coordinating, scheduling, and planning union officer elections.

· Maintain all correspondence received by the union.

· Prepare the agenda, and all associated minutes, and correspondence, for the monthly union membership meetings and Executive Board meetings.

· Other related duties as assigned by the Financial Secretary/Recording Secretary.

**Requirements**

Highly motivated, organized, and detail-oriented, independent thinker who can multitask and prioritize effectively.

Computer literacy, including familiarity with Microsoft Office.

Must have experience working with Word, Excel, and PowerPoint.

Must have experience working with a construction union.

Associate’s degree is preferred but not required.

Good verbal and written communication skills.

In dealing with diverse individuals, diplomacy and courteousness are vitally important.

Local 28 Offers employees:

· Comprehensive health benefits

· Retirement Plans

Job Type: Full-time (35-hour weeks)

· This job is in person

Job Type: Full-time

Pay: From $65,000.00 per year

Benefits:

* 401(k)
* 401(k) matching
* Dental insurance
* Health insurance
* Paid time off
* Retirement plan
* Vision insurance

Experience:

* Microsoft Excel: 1 year (Required)
* Microsoft Powerpoint: 1 year (Required)

Ability to Commute:

* 5th floor New York, NY 10013 (Required)

Ability to Relocate:

* 5th floor New York, NY 10013: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Smart-Local-Union-28","","","","","","","","",""
"69adb62b31ffc0e3","indeed","https://www.indeed.com/viewjob?jk=69adb62b31ffc0e3","http://www.indeed.com/job/tlc-driver-69adb62b31ffc0e3","TLC Driver","DH2 Chauffeured Transportation","Jamaica, NY, US","fulltime","2024-08-01","direct_data","hourly",20.0,22.0,"USD",False,"","","Transport And Freight","","","**DH2 Chauffeured Transportation** offers our passengers the highest standards of professionalism, exemplified by our “client first” focus of unsurpassed attention to detail. We are early adopters of impactful technology. We increase the value we bring to customers by reducing risks and expenses associated with travel. Our goal is to consistently delight our clients with every aspect of our service, everywhere in the world.

As a MWBE Certified company, DH2 exemplifies the priority for Diversity and Inclusion of our partners and employees. Our company philosophy is that “Good is not enough. Excellence with everything we do.” This is demonstrated by our commitment to our employees, partners and community. This philosophy is the key to our success for over 25 years!

**We Offer:**

* Sign-on Bonus
* Paid training
* Company-owned vehicles- DH2 pays for gas, tolls and cleaning of vehicles.
* Opportunities to advance
* Part-Time or Full-Time shifts
* Starting Salary: $20.00/Hr up to $22.00, plus Benefits, weekly direct deposit pay

**Talent Requirements:**

* 3 or more years of experience in ground transportation
* Chauffeur E license as well as an NYC TLC License
* Knowledgeable of Tri-State area including JFK, LGA, EWR, and all (5) Boroughs
* Flexible, Reliable, Dependable
* Team Player
* Good Communication Skills
* Strong customer service skills
* Must submit to DOT CDL Pre-Employment Drug Test and Federal Motor Carrier Safety Administration Background Check
* Able to navigate GPS/Read Maps; knowledge of five (5) Boroughs is a plus.
* Must be able to work a varied schedule- evening/overnight, weekend, and/or holiday shifts.

Job Type: Full-time

Pay: $20.00 - $22.00 per hour

Expected hours: 40 per week

Benefits:

* Flexible schedule
* Health insurance
* Paid sick time
* Paid time off
* Paid training
* Referral program

Schedule:

* 10 hour shift
* 8 hour shift
* Day shift
* Holidays
* Home daily
* Home time
* Home weekly
* Monday to Friday
* Morning shift
* Overtime
* Weekends as needed

Trucking Driver Type:

* Company driver

Trucking Route:

* Local

Experience:

* Driving: 3 years (Required)

License/Certification:

* Driver's License (Required)
* TLC license (Required)

Shift availability:

* Day Shift (Preferred)
* Night Shift (Preferred)

Work Location: In person","https://www.indeed.com/cmp/Dh2-Chauffeured-Transportation","","","","","","","","",""
"7ba7632ba2ea2bd4","indeed","https://www.indeed.com/viewjob?jk=7ba7632ba2ea2bd4","http://www.indeed.com/job/office-administrator-and-receptionist-7ba7632ba2ea2bd4","Office Administrator and Receptionist","KWGoldCoast (Keller Williams Realty)","Manhasset, NY, US","fulltime","2024-08-01","direct_data","hourly",17.0,20.0,"USD",False,"","","","","","We are looking for an administrator and receptionist to act as the first point-of-contact for clients and agents and to assist the executive leadership team! The right candidate is a driven self-starter and a dynamic multitasker with an energetic and positive mindset! If you love the satisfaction of a fast-paced work environment, the thrill of a challenge, and have an eagerness for learning then this is the role for you!

Our incredible agents are our customers and *you* are their first point of connection. You will need to have a relationship-based attitude, enthusiasm, and a willingness to be of help. You must be flexible enough to handle the growth and demands of our fast-paced, high-profile office while being persistent and organized with routine, repetitive tasks and be comfortable maintaining existing systems and implementing new ones.

**What will you do?**

* Answer phone properly with warmth and friendliness
* Greet everyone with a smile—be positive and cheerful
* Assist Agents with Technology and Data Input
* Order office and pantry supplies
* Assist with Social Media posting for the office
* Help Agents create marketing materials, brochures, listing presentations, business cards etc.
* Onboard new agents into the office by conducting 30,60,90 day reviews in a group setting

**Essential duties and responsibilities:**

* Properly route phone calls
* Assist management team
* Receive and sort mail and deliveries
* Maintain the appearance of the office
* Data Input
* Create marketing materials for agents
* engage agents on social media and create social media content
* send out daily, weekly and monthly emails to keep agents informed on what is going on in the office

**Knowledge/Skills:**

* Positive attitude
* Great verbal and communication skills
* Neat, clean, professional appearance
* High school graduate/college degree preferred
* Phone skills and experience
* People skills and experience
* Ability to learn quickly and teach others
* **MUST be Tech-savvy**
* Social Media Savvy (Instagram, Facebook, Etc.)
* Proficiency in Word, PowerPoint, Excel, Publisher, Canva, Data Entry, Google Platforms,

Job Type: Full-time

Pay: $17.00 - $20.00 per hour

Schedule:

* 8 hour shift
* Monday to Friday
* On call

Work Location: In person","https://www.indeed.com/cmp/Kwgoldcoast-(keller-Williams-Realty)","","","","","","","","",""
"7366ea8b3099c1ff","indeed","https://www.indeed.com/viewjob?jk=7366ea8b3099c1ff","http://www.indeed.com/job/dsp-direct-support-professional-9-hours-total-week-after-330pm-or-weekends-7366ea8b3099c1ff","DSP (Direct Support Professional) 9 hours total a week. After 3:30pm or weekends.","cddc","Bronx, NY, US","parttime","2024-08-01","direct_data","hourly",22.0,25.0,"USD",False,"","","","","","**This is a 9 hours total, per week. It can be completed during the week after 3:30pm or during the weekends or a combination.** 

Seeking an experienced support professional who has chosen this field because they are committed to making a positive difference in the lives of people with developmental disabilities through a career in health or mental care.

You have at least a high school degree with experience in direct and active support of people with autism, down's syndrome, etc. or even better, a bachelor's degree in a field related to health and mental care: psychology, special education, mental health, behavioral science, etc. We offer competitive pay and benefits in a fast-growing, start-up-like environment where the right combination of independent, creative thinking and enthusiastic teamwork will guarantee career growth.

You will be responsible for supporting our program participant.

**Provide Safety & Support**

* Ensure health, safety and welfare of client with developmental disabilities.
* Safeguard and respect the confidentiality of the individual and their family.
* Promote individual's independence.
* Assist to develop and maintain relationships.
* Promote and protect the health, safety and emotional well-being of the client.
* Commit to person-centered supports and honor the personality, preferences, culture and strengths of the client.
* Work in partnership with client to support to lead self-directed lives.
* Implement and adhere to established actionable plans.
* Ability to communicate effectively.
* Be able to establish rapport and communicate positively with parents.
* Provide information to parents about behaviors and interactions with the child.

**Administrative & Company Policies**

* Commitment to company values and adherence to policies.
* Uphold the standards set by the National Alliance for Direct Support Professionals (NADSP) Code of Ethics.
* Be familiar with fire evacuation and emergency procedures within the home and community environments.
* Maintain all required certifications.
* May be required to report to alternate work location (job-coaching can take place anywhere in the community, within 10 miles)
* Report problems and concerns to supervisors immediately
* Perform other duties as assigned by supervisors and/or senior management

**Education/Qualifications**

* High school diploma required, bachelors or masters preferred.
* Experience working with medically fragile people and with people with intellectual/developmental disabilities.
* Valid driver’s license and impeccable driving record.
* Willingness to provide personal care.

Job Type: Part-time

Pay: $22.00 - $25.00 per hour

Expected hours: 9 per week

Application Question(s):

* Are you available to work 9 hours a week, total. Hours can be during the week after 3:40pm or during the weekend or both, Bronx NY 10467? What is your availability?
* Do you have experience working with special needs clients with Jeune Syndrome , Chronic Plulmonary Diagnose ,Tracheostomy?

Education:

* Associate (Preferred)

Experience:

* Special needs caregiving: 1 year (Preferred)

License/Certification:

* Driver's License (Required)
* CPR Certification (Preferred)

Work Location: In person","https://www.indeed.com/cmp/Cddc","","","","","","","","",""
"d8ac5f25285b8162","indeed","https://www.indeed.com/viewjob?jk=d8ac5f25285b8162","http://www.indeed.com/job/safety-supervisor-d8ac5f25285b8162","Safety Supervisor","D.S. Meyer Enterprises, LLC","Hawthorne, NJ, US","parttime","2024-08-01","","hourly","","","USD",False,"","","","","","\\*\\*Safety Supervisor\\*\\*

\\*\\*Overview:\\*\\*

Join our team at D.S. Meyer Enterprises, LLC, a family-owned asphalt contractor established in 1987. We are a leading company in the paving industry, known for our commitment to customer compliance and cost-effective work practices. Specializing in asphalt maintenance, concrete and drainage repairs, as well as site work and new construction, we are seeking a dedicated Safety Supervisor to ensure the highest standards of safety across our projects.

\\*\\*Duties:\\*\\*

- Implement and oversee safety programs to maintain a safe work environment in compliance with regulations.

- Conduct regular site inspections to identify potential hazards and ensure adherence to safety protocols.

- Develop and deliver safety training programs for employees on topics

- Collaborate with project managers to address safety concerns and implement corrective actions.

- Investigate accidents or incidents, prepare reports, and recommend preventive measures.

- Monitor and enforce compliance with regulations and other relevant industry standards.

- Utilize construction management software to track safety data and generate reports.

- Coordinate with teams to promote a culture of safety awareness and accountability at all levels.

\\*\\*Experience:\\*\\*

- Proven experience as a Safety Supervisor or similar role in the construction industry.

- In-depth knowledge of and best practices in construction site safety.

- Familiarity with processes and procedures.

- Strong communication skills to effectively train employees on safety protocols.

- Certification in OSHA standards is preferred.

At D.S. Meyer Enterprises, LLC, we value the well-being of our employees above all else. If you are passionate about ensuring a safe working environment and have the expertise to drive our safety initiatives forward, we invite you to apply for the Safety Supervisor position with us.

Job Type: Part-time

Pay: From $35.00 per hour

Expected hours: 10 – 20 per week

Benefits:

* 401(k)
* 401(k) matching
* Dental insurance
* Health insurance
* Vision insurance

Schedule:

* Choose your own hours
* Weekends as needed

License/Certification:

* OSHA 30 (Required)

Ability to Commute:

* Hawthorne, NJ 07506 (Required)

Work Location: In person","https://www.indeed.com/cmp/D.s.-Meyer-Enterprises,-LLC","http://dsmeyerpaving.com/","","","","","","","",""
"bc1c87c75602d1f3","indeed","https://www.indeed.com/viewjob?jk=bc1c87c75602d1f3","http://www.indeed.com/job/fitter-general-labor-bc1c87c75602d1f3","Fitter (General Labor)","Door and Window Guard Systems (DAWGS)","Orange, NJ, US","fulltime","2024-08-01","","hourly","","","USD",False,"","","","","","DAWGS Vacant Property Security is growing and looking for positive, physically fit individuals to join our DAWGS Crews in the Newark NJ area. We're the nation's largest vacant property security company, known for our professional and friendly crew members. Check us out at if you aren't familiar with the work we do!

DAWGS Vacant Property Security is growing and looking for positive, physically fit individuals to join our DAWGS Crews in the Newark NJ area. We're the nation's largest vacant property security company, known for our professional and friendly crew members. Check us out at if you aren't familiar with the work we do!

* Hiring immediately for full-time positions.
* We operate Mon-Fri (occasionally Sat); shifts start at 7am and average 8-10 hrs.
* Pay: $17 /hr
* Competitive compensation for employees including vacation time and benefits (medical, dental, 401K after 90 days).

DAWGS prides itself on creating an environment where you can grow your skills, earn competitive compensation, stay in shape, and feel great about the impact you are making. We deliver exceptional customer experiences by working hard, having fun, and keeping the client's security needs at the forefront of what we do.

About the position:

* Team members start each day at our Newark NJ service center
* You will be matched with your crew, given your service routes, and load up DAWGS security equipment into our vans and box trucks.
* Your crew will head out to visit customers' homes and properties to install, remove, or service our security equipment.
* You will be instrumental in helping our customers eliminate break-ins and problems associated with vacant properties.

About you:

* Valid driver's license & clean driving record for the past 2 years (no more than 2 points)
* A positive, friendly attitude & good written and verbal communication skills
* Physically able to lift 50+ lbs repeatedly
* Previous construction, physical labor, and/or driving experience is a major plus

We have positions available immediately. We contact all qualified applications within 2-business days and invite successful candidates to interview at their earliest convenience. We extend all job offers within 24hrs of the interview.

If you have experience in the following areas this is an ideal position for you: construction, landscaping, carpenter, field service technician, field service engineer, technician, field technician, property maintenance, service technician, board-up, security for vacant property.

Job Type: Full-time

Pay: From $17.00 per hour

Benefits:

* 401(k)
* 401(k) matching
* Dental insurance
* Health insurance
* Life insurance
* Paid time off
* Referral program
* Vision insurance

Schedule:

* 10 hour shift
* 8 hour shift
* Monday to Friday

License/Certification:

* Driver's License (Preferred)

Ability to Commute:

* Orange, NJ 07050 (Required)

Ability to Relocate:

* Orange, NJ 07050: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Door-and-Window-Guard-Systems-(dawgs)","http://dawgsinc.com/","","","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/77e0ddb3e2684ef7e9b101652e132590","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/42d5c14a32ec11a7910a69455ea7ead8","",""
"727cf4629f808a8f","indeed","https://www.indeed.com/viewjob?jk=727cf4629f808a8f","http://www.indeed.com/job/family-development-specialist-727cf4629f808a8f","Family Development Specialist","Abbott House","Bronx, NY, US","fulltime","2024-08-01","direct_data","yearly",47000.0,50000.0,"USD",False,"","","Health Care","","","**Job Summary**

The Family Development Specialist is responsible for the Re-certification of Foster Boarding Homes. Additional responsibilities fall under the scope of Family Development including the completion of licensing requirements for Kinship and non-Kinship Foster Homes. Responsibilities may include work with FBHs in the Bronx as well as in Westchester.

**About Abbott House**

Abbott House is an innovative community-based organization that helps children, families, adults and people with intellectual and developmental disabilities with complex needs build lasting foundations for a promising future. We operate programs in the New York Metropolitan area and Hudson Valley.

**Key Responsibilities**

* Ensure the timely re-certification of assigned FBHs
* Facilitate the licensing of prospective Foster Family Candidates
* Maintain up to date Foster Parent records in CNNX, Options and the hard copy file
* Ensure that timely licensing of Kinship foster parents
* Conduct initial licensing trainings as assigned
* Provide intake coverage as necessary
* Assist recruitment efforts as assigned
* Ensure responsive and fluid communication with case planning staff on all Foster Parent or child related concerns
* Provide support and guidance to case planning staff on licensing regulations and Foster Boarding Home related matters
* Ensure availability to Foster Parents for support, guidance and assistance
* Additional responsibilities as needed

**About You**

You are the ideal candidate if you have an interest working with vulnerable youth and want to be part of a great organization.

* You have a BA/BSW with two years of relevant experience
* You must have a valid driver’s license

Job Type: Full-time

Pay: $47,000.00 - $50,000.00 per year

Benefits:

* 403(b)
* Dental insurance
* Health insurance
* Life insurance
* Mileage reimbursement
* Paid time off
* Parental leave
* Retirement plan
* Tuition reimbursement
* Vision insurance

Schedule:

* 8 hour shift
* Monday to Friday

License/Certification:

* Driver's License (Required)

Ability to Relocate:

* Bronx, NY: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Abbott-House","http://www.abbotthouse.net/","100 North Broadway
Irvington, NY 10533","201 to 500","less than $1M (USD)","“You might say we focus on the tough stuff….” James Kaufman, Abbott House CEO","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef3f6e2d07d6b25f5679b8b08ed2555b","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/8b11c1364b384df4697a3467847da70e","",""
"c6ccef842fda4b6e","indeed","https://www.indeed.com/viewjob?jk=c6ccef842fda4b6e","http://www.indeed.com/job/account-managercustomer-service-rep-c6ccef842fda4b6e","Account Manager/Customer Service Rep","Meta Global","Iselin, NJ, US","fulltime","2024-08-01","direct_data","yearly",47178.0,68319.0,"USD",True,"","","","","","**About us**

At Meta Global, we are at the forefront of innovation in eCommerce, AI, telecommunications, and energy. We pride ourselves on delivering innovative solutions that transform the way businesses operate, ensuring efficiency, reliability, and growth. Join our dynamic team and be part of a company that values creativity, collaboration, and excellence. If you aspire to join a rapidly expanding organization dedicated to building a unique, world-class business consulting group with an unwavering focus on customer success, this is the place for you.

\\*\\*Job Summary:\\*\\*

As a Account Manager/Customer Service Rep, you will play a pivotal role in delivering exceptional service to our valued clientele. You will be the primary point of contact for addressing customer inquiries, resolving issues, and ensuring overall customer satisfaction. Your dedication to providing top-notch service will contribute to our mission of helping clients achieve their goals through personalized support.

**\\*\\*Duties:\\*\\***

* Respond promptly to customer inquiries
* Develop and maintain strong relationships with clients, understanding their needs and providing tailored solutions.
* Identify new business opportunities and work with the team to secure new accounts.
* Provide accurate information about products and services
* Resolve customer complaints in a professional manner to maintain customer satisfaction
* Collaborate with internal teams to address customer needs effectively
* Maintain a high level of product knowledge to offer comprehensive assistance
* Strive to meet or exceed customer service goals and targets

**\\*\\*Experience:\\*\\***

* Proven experience in customer service or a related field
* Strong communication skills both verbal and written
* Ability to handle challenging situations with empathy and professionalism

At Meta Global, we value teamwork, integrity, and a passion for assisting others. Join our dynamic team where your dedication to customer service will make a meaningful impact on our clients' success. If you are enthusiastic about providing exceptional service and possess the skills mentioned above, we invite you to apply for this rewarding opportunity.

*\\*Meta Global is an equal opportunity employer committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.\\**

Job Type: Full-time

Pay: $47,178.00 - $68,319.00 per year

Benefits:

* Dental insurance
* Health insurance
* Vision insurance

Schedule:

* Monday to Friday

Supplemental Pay:

* Bonus opportunities
* Performance bonus
* Signing bonus

Work Location: Hybrid remote in Iselin, NJ 08830","https://www.indeed.com/cmp/Meta-Global","https://www.metaglobal.biz","","11 to 50","","Meta Global is an emerging growth company, that focuses on helping clients reach their goals by bridging the gap of their needs. We specialize in offering impartial advice and support to our clientele","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0801fe503d1367944f8e76eae96837a9","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b9c06bf66406b2028f674b846db7e654","",""
