"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"8b5a15db10bd5e14","indeed","https://www.indeed.com/viewjob?jk=8b5a15db10bd5e14","http://www.indeed.com/job/part-time-product-operations-educator-8b5a15db10bd5e14","Part-Time Product Operations Educator","lululemon","Central Valley, NY, US","parttime","2024-08-14","","hourly","","","USD",False,"","","","","","**Who We Are:**

lululemon is an innovative performance apparel company for yoga, running, training, and other athletic pursuits. Setting the bar in technical fabrics and functional design, we create transformational products and experiences that support people in moving, growing, connecting, and being well. We owe our success to our innovative product, emphasis on stores, commitment to our people, and the incredible connections we make in every community we're in. As a company, we focus on creating positive change to build a healthier, thriving future. In particular, that includes creating an equitable, inclusive and growth-focused environment for our people.

**Job Summary:**

Product Operations Educators are experts in organization and efficiency, executing inventory processing and other product operations, as directed and according to the company’s standards. Product Operations Educators receive and process shipments, organize product within the store (the retail floor and the back of house) as directed, and complete other inventory-related tasks to maximize profitable product sell-through. Support guests on the retail floor by providing service or connecting the guest to another team member.

**Core Responsibilities of the Job:**

1. Organize and clean the inventory workspace to maximize efficiency and maintain a safe store environment.

2. Execute inventory processing plan established by the Product Operations Lead, including accurate RFID inventory counts according to company standards.

3. Receive and process product deliveries according to the company’s standards, such as folding, sorting, and hanging product to optimize space and productivity.

4. Reconcile, prepare, package, and ship product to appropriate locations according to company standards (e.g., damages, consolidations).

5. Execute product display adjustments, daily restocking and destocking, or product moves on the floor according to company standards to maintain store organization and presentation.

6. Execute market-relevant omnichannel programs (e.g., buy online/pickup in store and ship from store options) according to company standards.

7. Interact with guests or facilitate connection with another team member to provide service on the retail floor and support the guest’s experience.

8. Contribute to a respectful and inclusive team environment to ensure a supportive and engaging experience for all team members and guests.

9. Use in-store technology to support store operations and provide positive guest experiences.

**Eligibility**

* Must be legally authorized to work in the country in which the store is located
* Must be 18 years of age or older
* Must have proof of the Right to Work and evidence relating to associated local legislative requirements (EMEA only)
* Must have the ability to travel to assigned store with own transportation methods

**Availability**

* The work schedule can vary based on store needs.
* Work occurs on a variable schedule which could include early mornings, mornings, afternoons, evenings, late nights or overnights, as well as weekends and holidays.
* In addition, the schedule may include times when the store is closed to guests.

**Other Willingness Requirements**

* Willing to work in an environment with bright lights and loud music.
* Willing to move through a store for long periods of time.
* Willing to move boxes weighing up to 30 lbs (13.6 kg).
* Willing to work as part of a team and also complete some work independently.

**Job Assets (i.e., nice to have; not required)**

* Education: High school diploma, GED, or equivalent

**Beyond The Paycheck (Benefits & Perks)**  
At lululemon, we care for and invest in the whole person – body, mind, spirit. Our total rewards program is designed to support you in achieving your goals and focus on the things you love. In addition to competitive base pay and a team-based bonus program, we also offer extended health plans, paid time off, savings plans, generous employee discounts, fitness/yoga classes, parenthood top-up program, and personal and professional development programs.  
Note: availability of these benefits and perks may be subject to your location & employment type and may have certain eligibility requirements. The Company reserves the right to alter these benefits and perks in whole or in part at any time without advance notice.

Job Type: Part-time

Pay: $18.50 per hour

Benefits:

* Paid time off

Shift:

* 8 hour shift
* Day shift
* Evening shift
* Morning shift
* Night shift
* Overnight shift

Work Location: In person","https://www.indeed.com/cmp/Lululemon-e2ea86c4","http://www.lululemon.com","Vancouver, BC","10,000+","$5B to $10B (USD)","lululemon is a technical athletic apparel, footwear, and accessories company for yoga, running, training, and most other activities.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a7c9602ffd35501103bca5d77d2ccca0","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/1d4eee89664fb154b209510baace78e4","Calvin McDonald","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/dd9cc3b4d017960d1d6609ecb5d127f5"
"78aecff39f6d2072","indeed","https://www.indeed.com/viewjob?jk=78aecff39f6d2072","http://www.indeed.com/job/parcel-sorter-78aecff39f6d2072","Parcel Sorter","Great Works Internet","Bronx, NY, US","fulltime, contract","2024-08-14","direct_data","hourly",26.0,28.0,"USD",False,"","","","","","Great Works Internet is a leading provider of high-speed internet solutions, dedicated to delivering exceptional service and cutting-edge technology to our customers. Our dynamic team is at the forefront of innovation and customer satisfaction. We are currently looking for a meticulous and efficient Parcel Sorter to join our logistics team. The Parcel Sorter will be responsible for sorting and organizing parcels and packages to ensure efficient and accurate distribution.

Responsibilities:

- Sort incoming and outgoing parcels according to established procedures and delivery routes.

- Inspect packages for accuracy, damage, and proper labeling.

- Organize parcels in designated areas, ensuring they are easily accessible for dispatch.

- Maintain accurate records of sorted parcels and update inventory systems as needed.

- Assist with loading and unloading parcels from delivery vehicles.

- Collaborate with team members to ensure timely and accurate parcel processing.

- Adhere to safety protocols and guidelines to ensure a safe working environment.

- Report any issues or discrepancies with parcels to the supervisor promptly.

Qualifications:

- High school diploma or equivalent.

- Previous experience in a sorting or warehouse role is preferred but not required.

- Strong attention to detail and organizational skills.

- Ability to handle physical tasks, including lifting and moving parcels.

- Good communication skills and the ability to work effectively as part of a team.

- Reliable, with a strong work ethic and commitment to quality and efficiency.

Job Types: Full-time, Contract

Pay: $26.50 - $28.20 per hour

Expected hours: 40 per week

Benefits:

* 401(k)
* 401(k) matching
* Dental insurance
* Health insurance
* Life insurance
* Paid time off
* Vision insurance

Schedule:

* 8 hour shift
* Day shift
* Monday to Friday

Work Location: In person","https://www.indeed.com/cmp/Great-Works-Internet","https://www.gwi.net","Biddeford, ME","11 to 50","","","","","",""
"ed4946ca38ce9c2f","indeed","https://www.indeed.com/viewjob?jk=ed4946ca38ce9c2f","http://www.indeed.com/job/experienced-multi-specialty-dental-receptionist-ed4946ca38ce9c2f","Experienced multi-specialty dental receptionist","Central Park West","New York, NY, US","fulltime","2024-08-14","direct_data","hourly",22.0,25.0,"USD",True,"","","","","","Are you interested in providing quality care in a multi-specialty practice where the patient comes first and the staff works as a team? Are you experienced with Dental Insurance - In/ Out of Network, PPO, Dental Claims, EOB's? If so, we need you on our team!

Our goal at Central Park West Pediatric Dentistry/Orthodontics and West End Avenue Oral Surgery is to provide our patients and parents with exceptional customer service while being their guide in all of the latest preventive, restorative, oral surgery and orthodontic care treatment options available. Our ideal applicant is passionate, self-motivated, enthusiastic, friendly, and professional. At Central Park West Pediatric Dentistry/Orthodontics and West End Avenue Oral Surgery we thrive off of teamwork and are looking for an exceptional new addition to come and join us!

**Position**: Full-time Dental Office Receptionist

**Salary:** $22 - $25 p/h

**Experience:** Required

**Working Days:** Monday, Tuesday, Wednesday, Thursday, Friday and at least 1 Saturday a month

**Clinical Setting:** Pediatric Dentistry, Orthodontics, and Oral Surgery

**Typical Start Time Monday through Friday:** Between 8:30a to 10:00a

**Typical End Time Monday through Friday:** Between 6:00p to 6:30p

**Typical schedule for Saturday or Sunday:** 8:30a to 2:30p

**Benefits:** Medical Insurance, paid time off and holidays, continuing education, 401k and others.

All inquiries kept confidential.

Work Remotely

* No

Job Type: Full-time

Pay: $22.00 - $25.00 per hour

Benefits:

* 401(k)
* 401(k) matching
* Commuter assistance
* Employee discount
* Flexible spending account
* Health insurance
* Paid sick time
* Paid time off

Schedule:

* 8 hour shift
* Weekends as needed

Education:

* High school or equivalent (Preferred)

Experience:

* Dental receptionist: 1 year (Required)

Work Location: Multiple locations","https://www.indeed.com/cmp/Central-Park-West-1","","","","","","","","",""
"907835f0bc0b4b90","indeed","https://www.indeed.com/viewjob?jk=907835f0bc0b4b90","http://www.indeed.com/job/employment-skills-trainer-907835f0bc0b4b90","Employment Skills Trainer","Maximus","Jamaica, NY, US","fulltime","2024-08-14","","hourly","","","USD",True,"","","","","","We are seeking a dedicated and passionate Employment Skills Trainer to join our NY WeCare team! This position is based out of Jamaica, NY, with the potential for a hybrid arrangement that consists of working up to two days remotely and three days on-site. Performance metrics must consistently be met to maintain the hybrid schedule. Remote days may vary based on client demand.

In this role, you will be responsible for delivering comprehensive training programs aimed at equipping program participants with the necessary skills to secure and maintain meaningful employment. You will work closely with participants to enhance their employability through workshops, one-on-one coaching, and resume editing.

The ideal candidate will possess excellent communication and interpersonal skills, a deep understanding of employment trends, and a commitment to empowering others. If you are enthusiastic about making a positive impact on people's lives and helping them achieve their career goals, we would love to hear from you!

Why Maximus?

- Enjoy a hybrid remote work style!

- Quarterly bonus structure!

- 401k

- Learning and Development Opportunities!

- Health and Wellbeing!

- Paid Time Off and Holidays!

Essential Duties and Responsibilities:

- Present, train, and coach program participants on employment skills, resume writing, interview preparation, career exploration, life and soft skills, communication skills, etc.

- Prepare materials for training sessions and present training programs in a clear and concise manner.

- May select or develop teaching aids such as handbooks, models, visual aids, computer tutorials, and reference materials to support curriculum design.

- Track attendance in training sessions and notify appropriate staff of non-attendance when applicable.

- Make logistical arrangements for training sessions, including training facilities, course materials and audio-visual equipment.

- Assist in writing and evaluation of training aides.

- Continually monitor and assess participant progress throughout the learning process and adjust as needed to ensure knowledge transfer and applied understanding.

- Perform other duties as may be assigned by leadership.

- High school diploma or GED required and 0-2 years of relevant professional experience required, or equivalent combination of education and experience.

- Bilingual in Spanish is required.

Job Type: Full-time

Pay: From $18.59 per hour

Benefits:

* 401(k)
* Dental insurance
* Employee assistance program
* Health insurance
* Life insurance
* Paid time off
* Vision insurance

Schedule:

* Monday to Friday

Language:

* Spanish (Required)

Work Location: Hybrid remote in Jamaica, NY 11433","https://www.indeed.com/cmp/Maximus-1","https://maximus.com","McLean, VA","10,000+","$1B to $5B (USD)","Moving people, technology, & government forward by providing services and solutions that change lives.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/45b4ac5d1bc0d055f19a8878f0689bd8","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/72b38905bebbcc22c2ba16dd7d594ab9","",""
"2f99bfa62392d385","indeed","https://www.indeed.com/viewjob?jk=2f99bfa62392d385","http://www.indeed.com/job/registered-nurse-rn-field-home-assessments-queens-ny-2f99bfa62392d385","_Registered Nurse (RN), Field Home Assessments, Queens, NY","FlexStaff","Queens, NY, US","fulltime","2024-08-14","description","yearly",102000.0,118000.0,"USD",False,"","","","","","We are looking for a **Home Care Registered Nurse** to work for one of our **external** clients, a non-profit organization that provide and manages long-term healthcare services, to conduct home care visits in the southern half of Queens around the Ridgewood and the surrounding neighborhoods.

**Must have a car and a valid NYS driver’s license.** Mileage reimbursement.

This is a permanent, full-time job. Schedule: Monday – Friday 8:30 AM – 5:30 PM, 37.5 hours per week.

In this role you will be responsible for providing skilled care and routine clinical nursing assessment visits to PACE members and families.

An ideal candidate would have a nursing degree, a valid NYS RN License and minimum of one (1) year of general clinical nursing experience in a certified home health agency (CHHA), acute care, medical surgical, and/or critical care experience.

**Responsibilities include, but not limited to:** 

* Assesses and evaluates the health care needs of patients and families with consideration regarding physiological, psychological, social, and environmental factors.
* Identifies complete, accurate and logical Uniform Assessment System (UAS) for NY and appropriate sequencing of diagnoses in collaboration with the PCP to maintain compliance with state and federal regulations.
* Implements the nursing care plan and revises it whenever necessary by regularly assessing, observing, and evaluating the patient’s condition, needs and response to care and makes appropriate nursing judgments and decisions for care plan revision.
* Initiates and applies appropriate preventative, therapeutic and rehabilitative nursing procedures and techniques.
* Administers medications and treatments as prescribed by the PCP. Ability to independently perform skilled nursing procedures and techniques based on the changing nursing needs that the member requires.
* Teaches the patient and family/caregivers self-techniques whenever appropriate and provides instruction regarding medication, diet, safety, and treatment modalities in accordance with the plan of care.

Job Types: Full-time, Permanent

Pay: $102,000.00 - $118,000.00 per month

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Medical Specialty:

* Home Health

Work Location: In person","https://www.indeed.com/cmp/Flexstaff-7","","","","","","","","",""
"08c7fd3befe0c1df","indeed","https://www.indeed.com/viewjob?jk=08c7fd3befe0c1df","http://www.indeed.com/job/sterile-processing-technician-full-time-08c7fd3befe0c1df","Sterile Processing Technician-Full Time","Onerioinc","White Plains, NY, US","fulltime","2024-08-14","direct_data","yearly",47548.0,71323.0,"USD",False,"","","","","","WHITE PLAINS HOSPITAL

WPH Central Sterile Processing

Full Time

Evening

Varied shifts

Sign On Bonus : $5,000 for experienced technicians

Salary Range: $47,548-$71,323.20

**Position Summary** 

The Central Service Technician II is certified as either Certified Registered Central Service Technician (CRCST) or Central Supply Processing Department Technician

(CSPDT) and is responsible for ensuring that all surgical supplies, instruments and equipment are properly inventoried, decontaminated, assembled, inspected, packaged, sterilized, stored, distributed, and tracked in a quality/timely manner through the hospital. Works independently with little supervision, qualified to train others and serves as a resource to Central Processing customers.

**Essential Functions and Responsibilities Includes the Following:** 

1. Understands and adheres to the WPH Performance Standards, Policies and Behaviors

2. Demonstrates/articulates an understanding of the responsibilities of the position

3. Verbalizes and applies knowledge of current department and hospital policies and procedures

4. Attends staff meeting or equivalent to update knowledge related to current department/hospital issues

5. Completes annual department/hospital competency requirements and documents appropriately on Competency/Education record

6. Adheres to all WPH policies and procedures including dress code, code of conduct, customer service, attendance and submission of annual physical

7. Identifies and uses appropriate methods and solutions to sort, disassemble, decontaminate, rinse, and disinfect instruments and clinical equipment. Operates and troubleshoots cleaning equipment. Appropriately handles garbage, linen, and biohazardous material. Maintains safety standards. Responsible for decontamination, cleaning, processing and sterilization of supplies, instruments and equipment

8. Maintains proper functioning of sterilizers, ultrasonic cleaner and instrument decontamination washers and performs inspection of same

9. Consistently uses recipes to correctly assemble, protect, wrap, containerize and/or peel package and label instruments. Identifies and inspects instruments for cleanliness and functionality.

10. Properly handles and stores sterile supplies, equipment and instruments.

11. Selects appropriate sterilization methods. Knows and follows correct principles of sterilization. Properly documents and verifies sterilization loads and biological test to determine the efficacy of the sterilization process.

12. Retrieves, disburses and tracks medical and surgical supplies and equipment to the customer in a quality/timely manner.

13. Knows, uses, maintains and operates the equipment specific to CP, i.e. steam, Sterrad, OER-Pro, sterilizers; cart washers; washer/disinfectors, ultrasonic cleaners and heat sealers as well as a variety of testing devices.

14. Knows and uses the processes involved in ordering, receiving, stocking, rotating delivering and monitoring usage of surgical supplies. Communicates supply issues to appropriate personnel in a timely manner.

15. Environmental Standards; Maintains a clean orderly work area. Completes assigned housekeeping duties.

16. Serves as a resource to customers on all Central Processing functions.

17. Performs other related job duties as required. Tracks his/her progress and compliance in regards to training, staff meeting and in-service education, etc.

18. Distributes medical supplies and restocks the supplies by rotating the stock

19. Transport patients to and from the Operating Room and Post Anesthesia Care Unit

20. Cleans and maintains work area including shelves in an orderly fashion

21. Applies knowledge of current methods of infection control

22. Completes 10 Continuing Education Credits (CECs) annually and submits supporting documentation to Manager and Human Resources as required by NYS Law.

23. Performs all other related duties as assigned

**Education & Experience Requirements** 

· High School Diploma or GED required.

· Must be certified as a Certified Registered Central Service Technician (CRCST) or Central Supply Processing Department Technician (CSPDT) or grandfathered(see grandfathering clause below)

· Previous Central Supply or Operating Room instrument processing experience preferred.

· Familiarity with medical technology preferred.

· Grandfathering: Certain individuals are grandfathered in and do not have to be certified Must have worked for a cumulative total of one year in the four years of January 2011 to January 2015.

· **Grandfathering: Certain individuals are grandfathered in and do not have to be certified so long as the individual must have worked for a cumulative total of one year in the four years of January 2011 to January 2015.**

**Core Competencies** 

· Must interact in a pleasant and professional manner with all customers: must be service-oriented.

· Must be a team player.

· Must be able to work under stress.

· Must be able to speak, write legibly, understand and communicate the English language.

Job Type: Full-time

Pay: $47,548.00 - $71,323.20 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Schedule:

* Evening shift

Application Question(s):

* Have you applied with White Plains Hospital in the last 6 months?

Education:

* High school or equivalent (Required)

Experience:

* Sterile processing Tech: 1 year (Required)

License/Certification:

* CRCST / CSPDT (Required)

Work Location: On the road","https://www.indeed.com/cmp/Onerioinc","","","","","","","","",""
"e308491685ef8a2c","indeed","https://www.indeed.com/viewjob?jk=e308491685ef8a2c","http://www.indeed.com/job/registered-nurse-e308491685ef8a2c","Registered Nurse","urology group pa","Midland Park, NJ, US","fulltime","2024-08-14","direct_data","yearly",67564.0,85551.0,"USD",False,"","","","","","**About us**

We are professional and agile.

Our work environment includes:

* Modern office setting

Overview:

We are seeking a highly skilled and compassionate Registered Nurse to join our Urology Group team. As a Registered Nurse, you will play a crucial role in providing quality patient care. This position requires expertise in Urology and various areas of patient care. If you are dedicated to making a positive impact on the lives of patients and their families, we encourage you to apply.

Responsibilities:

- Assess patients' health conditions and develop individualized care plans

- Administer medications and treatments as prescribed by physicians

- Monitor patients' vital signs and report any changes or abnormalities

- Collaborate with interdisciplinary healthcare teams to ensure comprehensive patient care

- Educate patients and their families on treatment options, and preventive measures

- Provide emotional support to patients and their families throughout the healthcare journey

- Document patient information accurately and maintain medical records

- Adhere to infection control protocols and maintain a safe environment for patients

Experience:

To be successful in this role, you should have the following qualifications:

- Valid RN license

- Experience in Urology is highly desirable

- Excellent communication and interpersonal skills

- Ability to work effectively in a fast-paced environment

We offer competitive compensation packages and benefits for our Registered Nurses. Join our team of dedicated healthcare professionals who are committed to providing exceptional patient care. Apply today!

Job Type: Full-time

Benefits:

* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Medical Specialty:

* Urology

Physical Setting:

* Private practice

Experience:

* Nursing: 1 year (Preferred)

License/Certification:

* BLS Certification (Preferred)
* RN (Preferred)

Ability to Commute:

* Midland Park, NJ 07432 (Required)

Ability to Relocate:

* Midland Park, NJ 07432: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Urology-Group-PA","","","","","","","","",""
"4ea67c1b301d959a","indeed","https://www.indeed.com/viewjob?jk=4ea67c1b301d959a","http://www.indeed.com/job/valet-4ea67c1b301d959a","Valet","Ray Catena Motor Car","Ocean, NJ, US","fulltime","2024-08-14","direct_data","yearly",34563.0,43765.0,"USD",False,"","","","","","**IMMEDIATE HIRE**

Ray Catena Lexus of Monmouth is seeking Valet candidates for Full-time. We are seeking candidates that are well organized, MUST be energetic, personable, professional, presentable, multi-task and friendly to handle clientele day in and day out. MUST have a valid & clean drivers license. We offer competitive pay, benefits and much more.

Please e-mail resume to:

Looking for quality candidates for our recently opened service facility

**Salary to be discuss in person & based on experience**

Job Type: Full-time

License/Certification:

* Driver's License (Required)

Ability to Commute:

* Ocean, NJ (Required)

Work Location: In person","https://www.indeed.com/cmp/Ray-Catena-Motor-Car-1","","","","","","","","",""
"8f9ff69b137ba6f6","indeed","https://www.indeed.com/viewjob?jk=8f9ff69b137ba6f6","http://www.indeed.com/job/paralegal-entry-level-8f9ff69b137ba6f6","Paralegal (Entry Level)","Pasternack Tilker Ziegler Walsh Stanton & Romano LLP","Forest Hills, NY, US","fulltime","2024-08-14","","yearly","","","USD",False,"","","","","","For over 80 years, Pasternack Tilker Ziegler Walsh Stanton and Romano, LLP. has been defending the rights of New Yorkers. Our attorneys help hard-working people get the compensation they rightfully deserve. With 12 offices throughout the five boroughs, Long Island and Upstate New York, our firm serves clients in need legal representation for Worker’s Compensation, Social Security Disability, Civil Service Disability Pensions, and Personal Injury claims.

We are currently seeking an experienced Paralegal to join our highly productive Social Security Disability practice. This position involves daily and constant work helping attorneys keep their cases well-organized and moving. The ideal candidate will be highly motivated, have a high standard of ethics and strong communication skills.

Duties/Responsibilities:

· Conducting claimant interviews for new cases

· Open new files, gather and analyze intake information and relevant documents

· Heavy call volume which includes extensive contact with clients, attorneys, insurance adjusters, and medical providers; In person client appointments

· Case Management and File Reviews for preparation of upcoming hearings and settlements

· Read, interpret and follow up on medical reports

· Contact with insurance carriers for payments, medical treatment issues

· Performs other related duties as assigned

Required Skills/Abilities:

· Excellent verbal and written communication skills; effectively shows empathy to claimants who are dealing with difficult circumstances.

· Upbeat with a can-do attitude; must be able to work independently and have a desire to assume significant responsibility

· Understanding of legal language and principles, and other related matters.

· Excellent interpersonal and customer service skills.

· Excellent organizational skills and attention to detail.

· Excellent time management skills with a proven ability multitask and meet deadlines.

· Strong analytical and problem-solving skills.

· Ability to function well in a high-paced and at times stressful environment.

· Ability to maintain confidentiality, and to exercise discretion and good judgment.

· Proficient with Microsoft Office Outlook, Excel and Word.

· Fluent in Spanish is a plus

As part of a performance-based culture, you will work alongside a team of engaged like-minded compassionate professionals. Essentially, you would support a collegian team of legal experts, dedicated to fighting hard and winning big for our clients.

If you strive for excellence and are ready to hit the ground running with one of NYC’s top-rated law firms, submit a cover letter and your resume for immediate consideration.

Job Type: Full-time

Pay: $40,000.00 per year

Benefits:

* 401(k)
* Dental insurance
* Disability insurance
* Flexible spending account
* Health insurance
* Life insurance
* Paid time off
* Parental leave
* Retirement plan
* Vision insurance

Schedule:

* 8 hour shift
* Monday to Friday

Education:

* Bachelor's (Preferred)

Experience:

* Paralegal: 1 year (Preferred)
* Social Security Disability law: 1 year (Preferred)

Language:

* Spanish (Required)

Ability to Relocate:

* Forest Hills, NY 11375: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Pasternack-Tilker-Ziegler-Walsh-Stanton-&-Romano-LLP","https://www.workerslaw.com","New York","51 to 200","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f7da64c16e298017818ada628d42ea13","","",""
"44e3fada7891a04e","indeed","https://www.indeed.com/viewjob?jk=44e3fada7891a04e","http://www.indeed.com/job/medical-assistant-full-time-postion-44e3fada7891a04e","Medical Assistant_ FULL TIME postion","FMA Access Care","Brooklyn, NY, US","fulltime","2024-08-14","","hourly","","","USD",False,"","","","","","**JOB SUMMARY:** He / She is responsible for the delivery of quality patient care through the clinical process of assessment and evaluation.

The Medical Assistance is responsible for assisting all clinical care for patients based on established Site Manager, RN and /or Physicians orders. The medical assistance collaborates with other professional disciplines to ensure effective and efficient patient care delivery and the achievement of desired patient outcomes.

**DUTIES & ESSENTIAL JOB FUNCTIONS**

* Verifies patient information by interviewing patient; recording medical history; confirming purpose of visit.
* Prepares patients for examination by performing preliminary physical tests; taking blood pressure, weight, and temperature; reporting patient history summary.
* Show patients to examination rooms and prepare them for the physician.
* Prepare and administer medications as directed by a physician/nurses.
* Collect blood, tissue or other laboratory specimens, log the specimens, and prepare them for testing.
* Explain treatment procedures, medications, diets and physicians' instructions to patients.
* Help physicians examine and treat patients, handing them instruments and materials or performing such tasks as giving injections and removing sutures.
* Authorize drug refills and provide prescription information to pharmacies.
* Prepare treatment rooms for patient examinations, keeping the rooms neat and clean.
* Clean and sterilize instruments and dispose of contaminated supplies.
* Change dressings on wounds.
* Perform general office duties such as answering telephones, taking dictation and completing insurance forms. ( if necessary)
* Inventory and order medical, lab, and office supplies and equipment.
* Perform routine laboratory tests and sample analyses.
* Operate x-ray, electrocardiogram (EKG), and other equipment to administer routine diagnostic tests.
* Secures patient information and maintains patient confidence by completing and safeguarding medical records; keeping patient information confidential.
* Schedules surgeries by making arrangements with the dialysis center; verifying times with patients; preparing charts, pre-admission and consent forms.
* Maintains safe, secure, and healthy work environment by establishing and following standards and procedures; complying with legal regulations.
* Keeps supplies ready by inventorying stock; placing orders; verifying receipt.
* Keeps equipment operating by following operating instructions; troubleshooting breakdowns; maintaining supplies; performing preventive maintenance; calling for repairs.
* Serves and protects the Flatlands Medical Associates PLLC practice by adhering to professional standards, policies and procedures, federal, state, and local requirements.

SKILLS:Clinical Skills, Bedside Manner, Infection Control, Medical Assistance Skills, Physiological Knowledge, Administering Medication, Medical Teamwork, Multi-tasking, Listening, Verbal Communication, Health Promotion and Maintenance

REQUIRED EDUCATIONS:

* A high school diploma or equivalent, with two years experience in a position that is directly related to the duties and responsibilities specified.
* Appropriate college coursework or vocational/technical training (i.e. medical assistant or equivalent clinical training) may substitute at an equivalent rate for the required experience
* Proficient oral and written communication skills.
* Current CPR certification.
* Annual physical
* Two professional references from current/former supervisors

Job Type: Part-time

Required education:

* Diploma/Certificate as a Medical Assistant

Required experience:

* Medical Assistant: 1 year

Required language:

* Spanish or Russian

Job Type: Full-time

Pay: Up to $25.00 per hour

Benefits:

* 401(k)
* Flexible spending account
* Health insurance
* Paid time off

Medical Specialty:

* Surgery

Schedule:

* 8 hour shift
* Monday to Friday
* On call

Experience:

* EMR systems: 1 year (Preferred)
* Vital signs: 1 year (Preferred)

License/Certification:

* BLS Certification (Preferred)
* Certified Medical Assistant (Preferred)

Work Location: In person","https://www.indeed.com/cmp/Fma-Access-Care","","","","","","","","",""
