"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"7c230e5cd2c48fff","indeed","https://www.indeed.com/viewjob?jk=7c230e5cd2c48fff","http://www.indeed.com/job/sushi-chef-7c230e5cd2c48fff","Sushi Chef","","New York, NY, US","parttime, fulltime","2024-09-02","direct_data","yearly",85000.0,130000.0,"USD",False,"","","","","","We are looking for an experienced Sushi Chef to join our fantastic team!

Full time + Part time available.  
Compensation: $85,000-$130,000 per year.

Requirements:

* MINIMUM 3 years of experience in sushi restaurants.
* Knowledge of fish cutting and prep.
* Team player, ability to work in a team environment.
* Desire to join an exciting new brand with large growth opportunities

Job Types: Full-time, Part-time

Pay: $85,000.00 - $130,000.00 per year

Expected hours: 30 – 50 per week

Shift:

* 10 hour shift
* 8 hour shift
* Evening shift

Experience:

* sushi: 3 years (Preferred)

Shift availability:

* Night Shift (Preferred)
* Day Shift (Preferred)

Ability to Commute:

* New York, NY 10001 (Required)

Ability to Relocate:

* New York, NY 10001: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.comNone","","","","","","","","",""
"703e75260226afd1","indeed","https://www.indeed.com/viewjob?jk=703e75260226afd1","http://www.indeed.com/job/retail-sales-associate-703e75260226afd1","Retail Sales Associate","Gold legacy jewelry","Paramus, NJ, US","parttime, fulltime","2024-09-02","direct_data","yearly",30108.0,38123.0,"USD",False,"","","","","","Jewelry store located in Garden State Plaza Mall, specializing in the sales of custom and fashion jewelry.

Job Types: Full-time, Part-time

Expected hours: 67 per week

Shift:

* Evening shift
* Morning shift

People with a criminal record are encouraged to apply

Work Location: In person","https://www.indeed.com/cmp/Gold-Legacy-Jewelry","","","","","","","","",""
"c17e905905dd7690","indeed","https://www.indeed.com/viewjob?jk=c17e905905dd7690","http://www.indeed.com/job/delivery-driver-amzn-shirley-c17e905905dd7690","Delivery Driver (AMZN Shirley)","Leary Careers","Ronkonkoma, NY, US","fulltime","2024-09-02","","hourly","","","USD",False,"","","","","","**Job description**

Leary Logistics is an Amazon Delivery Service Partner looking for Delivery Drivers who are customer-obsessed and enthusiastic team players. We strive to deliver every Amazon order on time and bring smiles to our customers.

**Delivery Driver Job Details:**

* Full Time Position
* One weekend day is required
* Shifts range from 8 to 10 hours, 9:50am to 7:50pm
* Company Vehicle is Provided
* Must be at least 21 years old
* 100 Precision Drive, Shirley, New York 11967

**Delivery Driver Duties & Responsibilities:**

* Safely drive and operate your delivery vehicle at all times
* Follow all safety protocols throughout entire shift
* Use handheld devices for routing and customer delivery information
* Navigate a variety of routes throughout the delivery area
* Complete route within the designated time frame
* Maintain an open line of communication with Dispatch

**Delivery Driver Daily Tasks:**

* Load and unload packages to be delivered
* Must be able to lift packages up to 50 lbs
* Must be able to get in & out of the van and walk up & down stairs
* Must be comfortable driving and working in varying weather conditions
* Ability to manage and multi-task several apps and accounts on smartphone

**Delivery Driver Compensation & Benefits:**

* $20.75 per hour
* Weekly & Monthly Bonuses.
* Paid Training
* Paid Overtime
* Health Insurance and Benefits
* Company Match Retirement Plan
* Paid Time Off

**Basic Requirements:**

* Eligible to work in the U.S.
* Minimum of 3 years of driving experience
* Clean driving record

Employment by Leary Logistics. Position is not with Amazon.com, Inc.

We are an Equal Opportunity Employer. All qualified applicants will be considered for employment regardless of age, national origin, race, color, disability, religious beliefs, or sexual orientation.

Location: Shirley, New York

Job Type: Full-time

Pay: From $20.75 per hour

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Paid training
* Referral program
* Vision insurance

Work Location: In person","https://www.indeed.com/cmp/Leary-Careers-1","","","","","","","","",""
"719ee0219caa6c11","indeed","https://www.indeed.com/viewjob?jk=719ee0219caa6c11","http://www.indeed.com/job/head-barista-and-baker-719ee0219caa6c11","Head Barista and a Baker","","Weehawken, NJ, US","contract","2024-09-02","","hourly","","","USD",False,"","","","","","**Head Baker**  
We are excited to announce an opportunity for a \\*\\*Baker\\*\\* with a strong professional background in \\*\\*Turkish and Arabic sweets and baking\\*\\* to join our team at a new coffee shop in New Jersey.

We are looking for someone who is passionate about the art of baking and eager to bring their creativity to life. The ideal candidate will have experience in crafting traditional Turkish and Arabic desserts and will be enthusiastic about developing an innovative and authentic sweets menu for our shop.

If you have a deep love for baking, a flair for artistic presentation, and a desire to be a part of something new and exciting, we would love to hear from you!

**Head Barista**  
- Join our team as a \\*\\*Head Barista\\*\\* at a brand-new coffee shop in New Jersey! We are seeking an enthusiastic and passionate individual with experience in crafting exceptional coffee and delivering outstanding customer service.

The ideal candidate will have a keen interest in coffee culture and be eager to create a welcoming and memorable experience for our guests. We are looking for someone who is skilled in brewing techniques, latte art, and can bring a positive, energetic vibe to our coffee shop.

If you are passionate about coffee, have a creative touch, and want to be a part of something special from the ground up, we’d love to have you on our team!

Job Type: Contract

Pay: Up to $25.00 per hour

Shift availability:

* Day Shift (Preferred)

Ability to Commute:

* Weehawken, NJ 07086 (Required)

Ability to Relocate:

* Weehawken, NJ 07086: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.comNone","","","","","","","","",""
"8e2b4c1e6a115173","indeed","https://www.indeed.com/viewjob?jk=8e2b4c1e6a115173","http://www.indeed.com/job/it-asset-management-analyst-8e2b4c1e6a115173","IT Asset Management Analyst","Tekcogno","New York, NY, US","fulltime, contract","2024-09-02","direct_data","yearly",86666.0,93859.0,"USD",True,"","","","","","**IT Asset Management Analyst**

**Required Location: Hybrid/Midtown NYC** 

**Note:**

\\* We need: A mid-senior IT Asset management analyst with experience working with HAM Pro/ServiceNow, including HW Models Responsible for the HW assets defined within the scope of their area Record and maintain HW assets within the Repository Monitoring the HW repository for accuracy & consistency Analyzing HW data and create reports. HAM Pro is a hard requirement and must be detailed on the resume.

**Job description:**

We are seeking a detail-oriented IT Asset Management Analyst to join our team. The ideal candidate will be responsible for managing software requests, maintaining data continuity within Hardware Asset Management (HAM) Pro, and ensuring the accuracy and consistency of our hardware asset repository. This role involves close collaboration with IT and procurement teams to monitor and manage hardware assets effectively. Key Responsibilities: Manage Software Requests: Process and fulfill software requests from various departments. Ensure compliance with software licensing agreements and company policies. Coordinate with vendors and IT teams to procure necessary software. Maintain Data Continuity within HAM Pro: Ensure consistent and accurate data entry for hardware models within HAM Pro. Monitor data integrity and address discrepancies promptly. Collaborate with IT teams to standardize hardware models and configurations. Hardware Asset Management: Oversee the management of hardware assets within the defined scope of responsibility. Record and maintain hardware asset details in the repository, including asset tagging, location, status, and ownership. Track hardware assets throughout their lifecycle, from procurement to disposal. Monitoring and Analysis: Regularly monitor the hardware repository for accuracy, completeness, and consistency. Perform periodic audits to ensure the repository reflects the actual hardware inventory. Analyze hardware data to identify trends, usage patterns, and potential areas for optimization. Reporting: Generate detailed reports on hardware assets, including inventory status, asset utilization, and compliance. Provide insights and recommendations based on data analysis to improve asset management practices. Support internal and external audits by providing accurate and up-to-date asset information. Qualifications: Bachelor’s degree in Information Technology, Business Administration, or a related field. Proven experience in IT Asset Management, with a focus on hardware and software. Familiarity with HAM Pro or similar asset management tools. Strong analytical skills and attention to detail. Excellent communication and collaboration skills. Ability to work independently and manage multiple tasks simultaneously. Proficiency in Microsoft Excel and other data analysis tools. Preferred Qualifications: ITIL or other relevant certifications. Experience with software licensing management. Knowledge of procurement processes and vendor management.

Job Types: Full-time, Contract

Pay: $86,666.00 - $93,859.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Application Question(s):

* What's your visa status and current location?

Experience:

* IT Asset Management: 5 years (Required)
* HAM Pro/ServiceNow: 2 years (Required)
* software licensing management.: 2 years (Required)
* procurement processes and vendor management.: 2 years (Required)

License/Certification:

* ITIL Certification (Required)

Ability to Commute:

* New York, NY 10001 (Required)

Work Location: Hybrid remote in New York, NY 10001","https://www.indeed.com/cmp/Tekcogno-3","","","","","","","","",""
"733cc7629bf8974a","indeed","https://www.indeed.com/viewjob?jk=733cc7629bf8974a","https://jobs.smartrecruiters.com/PublicStorage/744000011025174-customer-service-self-storage-manager","Customer Service-Self Storage Manager","Public Storage","Lake Ronkonkoma, NY, US","fulltime","2024-09-02","","hourly","","","USD",False,"","","Retail","","","**Company Description** **Public Storage** is the self-storage industry leader and we are **Hiring Now!**

**Earn $16.50 Per Hour**

**Our Benefits**


Total Rewards package available to our team:

* We work Flexible and **Full-Time Schedules** between the hours of 9:30am and 6pm (weekends ‘til 5pm)
* **Competitive wages paid weekly**
* Employees become eligible for Full-time **Benefits** by working an average of 20+ hours - Benefits include:
	+ Medical, Dental, Vision, 401k with match, paid time off, sick time, and flex spending
	+ Company paid life, accidental death insurance, and exclusive vendor discounts
* **Mileage reimbursement** is provided when traveling between properties or other work-related tasks
* On-site company housing is available to employees at many of our locations (performance and tenure required for eligibility)
* Our Property Managers have the opportunity to earn performance-based **bonuses**!

  

**Job Description**  

* Our Property Managers get to work independently at multiple locations; spending time both inside and outside
* We assess customer storage needs and make suggestions, including selling packing and moving supplies
* Daily storage unit inspections to confirm inventory and availability helps make sure spaces are ready to rent
* Auditing cash drawers and making bank deposits are part of the daily business
* We help keep our customers current with payments and make reminder and collection calls when required

**Physical Requirements:**

* Ability to transport lift/move items weighing up to 35 pounds
* Our property managers should be able to walk in/around facilities spending up to 50% of their time in outdoor environments, including climbing stairs and opening large doors.
* Performing cleaning and daily maintenance tasks: including sweeping/mopping interior areas and maintain exterior grounds/curb appeal clean and free of debris.

  

**Qualifications** **Experience**: Successful candidates come from a variety of customer service centered sales environments including retail, restaurant, fast food or other service-based companies.

**Transportation**: Our employees are **required** to have a valid driver’s license and utilize their own vehicle to travel between different work locations and/or while conducting other work-related business. (mileage reimbursement available)

 **Additional Information** **More about Us!**  

Public Storage was recognized as A Great Place to Work by the Great Place to Work Institute. Our employees have also voted us as having Best Career Growth, ranked us in the Top 5% for Work Culture, and in the Top 10% for Diversity and Inclusion.

**Apply Now** for an opportunity to join **Public Storage** and be a part of the self-storage industry’s #1 team!","https://www.indeed.com/cmp/Public-Storage","http://www.publicstorage.com","Public Storage
701 Western Ave
Glendale, CA 91221-5050","5,001 to 10,000","$1B to $5B (USD)","Join our talented team and partake in our success. Training is on us, Success is yours to keep!","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/94083a54f3e40f4b1dcf835b6633e4b6","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/9662e2c2c09a095e75f9557969d5a822","Joseph D. Russell, Jr.",""
"d7f92e74946ae834","indeed","https://www.indeed.com/viewjob?jk=d7f92e74946ae834","https://ufc-gym-1.careerplug.com/j/02e1mlh","Assistant Operations Manager","UFC GYM","Wayne, NJ, US","fulltime","2024-09-02","","hourly","","","USD",False,"","","Consumer Goods And Services","","","**Benefits:**  

* Employee discounts
* Opportunity for advancement

  

**GENERAL SUMMARY:** The Assistant Operations Manager is responsible for assisting and directing members/guests, monitoring incoming inquiries and ensuring proper check in procedures are followed. Actively engaging club member base, regularly greet and interact with members, and conduct member satisfaction she/he is a direct reflection of the Operations Manager. The AOM is also responsible for the dues growth of the club by helping to maintain a friendly, customer service environment and achieving dues results each month.  

  

**ESSENTIAL DUTIES & RESPONSIBILITIES:**  

  

* Resolve member concerns and complaints in a professional manner within UFC Gym corporate and club parameters
* Monitor club facilities for appearance and equipment and resolve or escalate issues that detract from the member experience
* Assist in providing direction to janitorial service
* Instill a sense of common responsibility and teamwork across club functions to improve the member and team member experience
* Ensure all front desk, kids club and Armbar adhere to policies and procedures
* Drive club efforts in achieving revenue goals in Dues, Retail, and Juice Bar and ancillary revenue
* Responsible for bill collecting on members EFT dues as well as making phone calls for past due members and members with invalid credit cards
* Work with OM in planning and implementation of promotions and merchandising
* Ensure that retail is optimally merchandised and displayed and that merchandise transfers take place according to company policy and procedure
* Follow-up with compliance checks by monitoring club systems and employee performance
* Ensure that systems procedures are accurately followed: proper POS procedure, desk set up, File Organization, Member Check-in, Class Check-in, Telephone Inquiry, Guest Registration, Cash Handling, Member ID Cards
* Maintain an efficient 'back office'
* Review agreements and prepare daily paperwork for forwarding to agreement administration and cash control
* Make daily banking deposits Monday - Friday
* Order and maintain all supplies
* Supervise point-of-sales (POS) operations and file daily and weekly club revenue reports
* Responsible for proper inventory receiving and inventory control activities per company guidelines. Prepare inventory reports


  

**Customer Service:**  

* Greet all incoming members and guests
* Ensure Guest Fitness Profiles are completed and appropriate fees are collected
* Answer all incoming inquiries and obtain appropriate information to direct/transfer calls/guests.
* Handle member service issues to include: Personal Training, guest, Lost and Found items, new membership cards, change of address, EFT setup or change, and questions regarding billings and payments.
* Record lost and found items on the Lost and Found Property Log and secure items per policy
* Ensure required forms are available, and completed and processed properly (e.g. Kid's Club, Group X Reservation sheets, etc.
* Promote and sell merchandise
* Assists in the planning and implementation of promotions and merchandising.
* Keep front desk area and lobby clutter free, and orderly
* Perform general cleaning duties to include hourly locker room checks
* Ensure all team members are in proper uniform


  

**ORGANIZATION RELATIONSHIPS:** The Assistance Operations Manager will report directly to the Operations Manager and/or General Manager. AOM will communicate and enforce all Policy and Procedures with the Operations Team. Duties require interaction with all club members and employees.  

  

**REQUIRED QUALIFICATIONS:**
  

  

**1) Knowledge, skills & abilities:**  

* Must be energetic and possess a very friendly, outgoing personality and positive attitude
* Possess strong interpersonal and communication skills, including telephone etiquette
* Possess a strong customer service focus
* Understands and follows oral and written instructions.
* Able to multi-task and perform tasks with accuracy and attention to detail
* Must be a team player and possess a can-do attitude
* Adhere to meal and rest break periods and must clock in and out for all shift times

  

**2) Minimum certifications/educational level:**  

* High school diploma or GED required.
* Current CPR/AED certification
* State certification (see state specific requirements)
* Must complete Kid's Club Attendant training prior to working alone in Kid's Club


  

**3) Minimum experience:**  

* Must have 2+ years customer service experience in health club, retail, hospitality or food service industry
* Experience with multiple phone lines preferred
* Basic computer skills

  

**4) Physical Requirements:**  

* Required to stand, reach with hands and arms, stoop, kneel, crouch, or crawl
* Occasionally lift and/or move up to 25 pounds
* Ability to stand and remain on your feet for a full shift

  

  

**This position description intends to describe the general nature and level of work being performed by people assigned to this job. It is not intended to include all duties and responsibilities. The order in which duties and responsibilities are listed is not significant.**  

*This franchise is independently owned and operated by a franchisee. Your application will go directly to the franchisee, and all hiring decisions will be made by the management of this franchisee. All inquiries about employment at this franchisee should be made directly to the franchise location, and not to UFC Gym.*","https://www.indeed.com/cmp/Ufc-Gym","https://www.ufcgym.com","1501 Quail Street, Suite 100
Newport Beach, CA 92660","2 to 10","less than $1M (USD)","Train Different, Live Different, Work Different. At UFC GYM we inspire others to reach their potential in and out of the gym.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/966f8c34ce5ae459eb34fd5263ed9c4c","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/68774b8bf088248ecb9ff45b95806f20","Adam Sedlack",""
"a307edcea68332ca","indeed","https://www.indeed.com/viewjob?jk=a307edcea68332ca","http://www.indeed.com/job/used-car-technician-a307edcea68332ca","Used Car Technician","Woodbridge Ford","Little Falls, NJ, US","fulltime","2024-09-02","direct_data","hourly",18.0,25.0,"USD",False,"","","","","","Route 46 Chrysler Jeep Dodge is looking for a Used Car Service Technician with the skill set to work on all makes and models. Top pay, great working conditions, flexible schedule.

Job Type: Full-time

Pay: $18.00 - $25.00 per hour

Benefits:

* Health insurance

Schedule:

* 10 hour shift
* 12 hour shift
* 8 hour shift
* Monday to Friday
* Weekends as needed

Education:

* High school or equivalent (Preferred)

Experience:

* Automotive Service Technician: 1 year (Required)

License/Certification:

* Driver's License (Preferred)

Work Location: In person","https://www.indeed.com/cmp/Woodbridge-Ford","","","","","","","","",""
"d4af9e3e37ddd36b","indeed","https://www.indeed.com/viewjob?jk=d4af9e3e37ddd36b","http://www.indeed.com/job/cart-attendant-d4af9e3e37ddd36b","Cart Attendant","Crab Meadow Golf Course","Northport, NY, US","parttime","2024-09-02","","hourly","","","USD",False,"","","","","","**Overview**  
We are seeking hard working people to join our team. The ideal candidate will be able to operate in a fast-paced environment while performing requisite tasks.

**Duties**  
- Opening shifts begin as early as 5:00 a.m.  
- Closing shifts end as late as 9:00 p.m.  
- Maintaining golf carts via cleaning, charging, and light maintenance.  
- Ensure that the ball machine is adequately stocked.  
- Maintaining a clean cart barn and assisting in cleaning around the facility as needed.  
- Operate bag drop and check-in during events.  
- Be polite and helpful when interacting with customers.  
- Work as a ranger/starter/outside staff as needed.

**Compensation**  
- $16 per hour.  
- Free golf Monday through Friday after 12 p.m.  
- Unlimited access to driving range.  
- In-store discount.

**Requirements**

- Valid Driver's License.  
- Basic golf knowledge.  
- Heavy lifting.  
- Spend majority of shift standing and walking.  
- Ability to communicate effectively with team members.  
- Ability to work well under pressure in a fast-paced environment.  
- Prior experience at a golf course is a plus.

Job Type: Part-time

Pay: $16.00 per hour

Expected hours: 7 – 40 per week

Schedule:

* Day shift
* Evening shift
* Monday to Friday
* Weekends as needed

Ability to Commute:

* Northport, NY 11768 (Required)

Ability to Relocate:

* Northport, NY 11768: Relocate before starting work (Preferred)

Work Location: In person","https://www.indeed.com/cmp/Crab-Meadow-Golf-Course-1","","","","","","","","",""
"5fa1d870a252802a","indeed","https://www.indeed.com/viewjob?jk=5fa1d870a252802a","http://www.indeed.com/job/automotive-service-advisorwriter-5fa1d870a252802a","Automotive Service Advisor/Writer","Woodbridge Ford","Little Falls, NJ, US","fulltime","2024-09-02","direct_data","yearly",75000.0,125000.0,"USD",False,"","","","","","Route 46 Chrysler Jeep Dodge is looking for a Experienced Service Advisor. The right candidate should have a long history of Excellent Customer Service with a Stellantis store preferably, but we will consider other brands. CDK and Warranty knowledge a plus. Great pay for a well qualified individual.

Please email resume for immediate consideration.

Job Type: Full-time

Pay: $75,000.00 - $125,000.00 per year

Benefits:

* Dental insurance
* Flexible schedule
* Health insurance
* Paid time off
* Vision insurance

Shift:

* 12 hour shift
* 8 hour shift

Work Days:

* Monday to Friday
* Weekends as needed

Experience:

* Automotive Service Advisor: 1 year (Required)

Work Location: In person","https://www.indeed.com/cmp/Woodbridge-Ford","","","","","","","","",""
